,REG_YYMM,CARD_SIDO_NM,STD_CLSS_NM,AMT,STD_CLSS_NM2
481,201901,전북,과실 및 채소 소매업,1778230463,
482,201901,전북,관광 민예품 및 선물용품 소매업,29036370,여행/교통
483,201901,전북,그외 기타 스포츠시설 운영업,13427400,스포츠/오락/여가
484,201901,전북,그외 기타 종합 소매업,995895710,종합소매
485,201901,전북,기타 대형 종합 소매업,13536913917,종합소매
486,201901,전북,기타 수상오락 서비스업,1708250,오락/문화
487,201901,전북,기타 외국식 음식점업,1633660889,숙박/음식
488,201901,전북,기타 주점업,316204818,숙박/음식
489,201901,전북,기타음식료품위주종합소매업,3803157550,종합소매
490,201901,전북,내항 여객 운송업,2282000,기타운송수단
491,201901,전북,마사지업,36179000,기타
492,201901,전북,버스 운송업,346000,대중교통
493,201901,전북,비알콜 음료점업,1666037970,식료품
494,201901,전북,빵 및 과자류 소매업,1917553881,식료품
495,201901,전북,서양식 음식점업,2760147956,숙박/음식
496,201901,전북,수산물 소매업,1303146927,식료품
497,201901,전북,슈퍼마켓,16348404963,슈퍼마켓
498,201901,전북,스포츠 및 레크레이션 용품 임대업,3948707695,오락/문화
499,201901,전북,여관업,515114479,숙박/음식
500,201901,전북,여행사업,1504250,여행사/자동차임대
501,201901,전북,욕탕업,530584886,기타
502,201901,전북,육류 소매업,3378800731,식료품
503,201901,전북,일반유흥 주점업,1002173300,숙박/음식
504,201901,전북,일식 음식점업,1583143964,숙박/음식
505,201901,전북,자동차 임대업,3408000,여행사/자동차임대
506,201901,전북,전시 및 행사 대행업,67298400,기타
507,201901,전북,정기 항공 운송업,2479650986,항공사
508,201901,전북,중식 음식점업,1940940565,숙박/음식
509,201901,전북,차량용 가스 충전업,1195963260,연료
510,201901,전북,차량용 주유소 운영업,25843249780,연료
511,201901,전북,체인화 편의점,8041739745,편의점
512,201901,전북,택시 운송업,341000,기타운송수단
513,201901,전북,피자 햄버거 샌드위치 및 유사 음식점업,1871891760,숙박/음식
514,201901,전북,한식 음식점업,28115386334,숙박/음식
515,201901,전북,호텔업,7573640,숙박/음식
516,201901,전북,화장품 및 방향제 소매업,1094229836,화장품
517,201901,전북,휴양콘도 운영업,1236264582,숙박/음식
518,201901,제주,건강보조식품 소매업,128455768,건강보조식품
519,201901,제주,골프장 운영업,856135312,스포츠/오락/여가
520,201901,제주,과실 및 채소 소매업,1076230291,
521,201901,제주,관광 민예품 및 선물용품 소매업,238759960,여행/교통
522,201901,제주,그외 기타 스포츠시설 운영업,15205500,스포츠/오락/여가
523,201901,제주,그외 기타 종합 소매업,2200334330,종합소매
524,201901,제주,기타 대형 종합 소매업,5738631973,종합소매
525,201901,제주,기타 외국식 음식점업,536619501,숙박/음식
526,201901,제주,기타 주점업,1238929760,숙박/음식
527,201901,제주,기타음식료품위주종합소매업,2614026913,종합소매
528,201901,제주,내항 여객 운송업,122737000,기타운송수단
529,201901,제주,마사지업,1215000,기타
530,201901,제주,면세점,7548274961,면세점
531,201901,제주,비알콜 음료점업,790839586,식료품
532,201901,제주,빵 및 과자류 소매업,1126535059,식료품
533,201901,제주,서양식 음식점업,2074231580,숙박/음식
534,201901,제주,수산물 소매업,1274093330,식료품
535,201901,제주,슈퍼마켓,10079391292,슈퍼마켓
536,201901,제주,스포츠 및 레크레이션 용품 임대업,2132234643,오락/문화
537,201901,제주,여관업,605899479,숙박/음식
538,201901,제주,여행사업,27989356,여행사/자동차임대
539,201901,제주,욕탕업,283043030,기타
540,201901,제주,육류 소매업,1152124378,식료품
541,201901,제주,일반유흥 주점업,2210924779,숙박/음식
542,201901,제주,일식 음식점업,1334904954,숙박/음식
543,201901,제주,자동차 임대업,367226951,여행사/자동차임대
544,201901,제주,전시 및 행사 대행업,328629915,기타
545,201901,제주,정기 항공 운송업,4458519939,항공사
546,201901,제주,중식 음식점업,857449065,숙박/음식
547,201901,제주,차량용 가스 충전업,622522531,연료
548,201901,제주,차량용 주유소 운영업,9273308124,연료
549,201901,제주,체인화 편의점,6078111690,편의점
550,201901,제주,피자 햄버거 샌드위치 및 유사 음식점업,1082278447,숙박/음식
551,201901,제주,한식 음식점업,20891290808,숙박/음식
552,201901,제주,호텔업,1355966549,숙박/음식
553,201901,제주,화장품 및 방향제 소매업,673958785,화장품
554,201901,제주,휴양콘도 운영업,392289201,숙박/음식
555,201901,충남,건강보조식품 소매업,1302364532,건강보조식품
556,201901,충남,골프장 운영업,320032200,스포츠/오락/여가
557,201901,충남,과실 및 채소 소매업,1404018619,
558,201901,충남,관광 민예품 및 선물용품 소매업,31158945,여행/교통
559,201901,충남,그외 기타 분류안된 오락관련 서비스업,359000,오락/문화
560,201901,충남,그외 기타 스포츠시설 운영업,12424850,스포츠/오락/여가
561,201901,충남,그외 기타 종합 소매업,1911297510,종합소매
562,201901,충남,기타 대형 종합 소매업,12711269152,종합소매
563,201901,충남,기타 수상오락 서비스업,668800,오락/문화
564,201901,충남,기타 외국식 음식점업,1617565474,숙박/음식
565,201901,충남,기타 주점업,187613200,숙박/음식
566,201901,충남,기타음식료품위주종합소매업,6499146236,종합소매
567,201901,충남,내항 여객 운송업,50000,기타운송수단
568,201901,충남,마사지업,43914000,기타
569,201901,충남,비알콜 음료점업,1269037613,식료품
570,201901,충남,빵 및 과자류 소매업,2039000653,식료품
571,201901,충남,서양식 음식점업,2343308461,숙박/음식
572,201901,충남,수산물 소매업,1226852141,식료품
573,201901,충남,슈퍼마켓,13244387275,슈퍼마켓
574,201901,충남,스포츠 및 레크레이션 용품 임대업,3192207673,오락/문화
575,201901,충남,여관업,579208602,숙박/음식
576,201901,충남,여행사업,1959200,여행사/자동차임대
577,201901,충남,욕탕업,508679829,기타
578,201901,충남,육류 소매업,2776113275,식료품
579,201901,충남,일반유흥 주점업,1071988930,숙박/음식
580,201901,충남,일식 음식점업,1568255652,숙박/음식
581,201901,충남,자동차 임대업,1249200,여행사/자동차임대
582,201901,충남,전시 및 행사 대행업,43332000,기타
583,201901,충남,정기 항공 운송업,9900500,항공사
584,201901,충남,중식 음식점업,2098343872,숙박/음식
585,201901,충남,차량용 가스 충전업,932956413,연료
586,201901,충남,차량용 주유소 운영업,30716321663,연료
587,201901,충남,체인화 편의점,11347715485,편의점
588,201901,충남,택시 운송업,194800,기타운송수단
589,201901,충남,피자 햄버거 샌드위치 및 유사 음식점업,2184409965,숙박/음식
590,201901,충남,한식 음식점업,29673776530,숙박/음식
591,201901,충남,호텔업,170475970,숙박/음식
592,201901,충남,화장품 및 방향제 소매업,1636564301,화장품
593,201901,충남,휴양콘도 운영업,290788804,숙박/음식
594,201901,충북,건강보조식품 소매업,219913994,건강보조식품
595,201901,충북,골프장 운영업,203305350,스포츠/오락/여가
596,201901,충북,과실 및 채소 소매업,730773858,
597,201901,충북,관광 민예품 및 선물용품 소매업,19881270,여행/교통
598,201901,충북,그외 기타 스포츠시설 운영업,5558100,스포츠/오락/여가
599,201901,충북,그외 기타 종합 소매업,1947782800,종합소매
600,201901,충북,기타 대형 종합 소매업,9000403949,종합소매
601,201901,충북,기타 수상오락 서비스업,2494217,오락/문화
602,201901,충북,기타 외국식 음식점업,1280466163,숙박/음식
603,201901,충북,기타 주점업,209151103,숙박/음식
604,201901,충북,기타음식료품위주종합소매업,2852693529,종합소매
605,201901,충북,마사지업,28319800,기타
606,201901,충북,면세점,24032321,면세점
607,201901,충북,버스 운송업,28000,대중교통
608,201901,충북,비알콜 음료점업,805816552,식료품
609,201901,충북,빵 및 과자류 소매업,1286619435,식료품
610,201901,충북,서양식 음식점업,1386067549,숙박/음식
611,201901,충북,수산물 소매업,288973262,식료품
612,201901,충북,슈퍼마켓,11012073650,슈퍼마켓
613,201901,충북,스포츠 및 레크레이션 용품 임대업,2102163708,오락/문화
614,201901,충북,여관업,290991200,숙박/음식
615,201901,충북,욕탕업,316929740,기타
616,201901,충북,육류 소매업,2369977322,식료품
617,201901,충북,일반유흥 주점업,673106006,숙박/음식
618,201901,충북,일식 음식점업,986260357,숙박/음식
619,201901,충북,자동차 임대업,1479600,여행사/자동차임대
620,201901,충북,전시 및 행사 대행업,16967550,기타
621,201901,충북,중식 음식점업,1377334775,숙박/음식
622,201901,충북,차량용 가스 충전업,792936259,연료
623,201901,충북,차량용 주유소 운영업,20196539264,연료
624,201901,충북,체인화 편의점,7102759137,편의점
625,201901,충북,택시 운송업,96000,기타운송수단
626,201901,충북,피자 햄버거 샌드위치 및 유사 음식점업,1419836020,숙박/음식
627,201901,충북,한식 음식점업,21598029062,숙박/음식
628,201901,충북,호텔업,34662718,숙박/음식
629,201901,충북,화장품 및 방향제 소매업,728722041,화장품
630,201901,충북,휴양콘도 운영업,198574855,숙박/음식
631,201902,강원,건강보조식품 소매업,146715871,건강보조식품
632,201902,강원,골프장 운영업,1152240972,스포츠/오락/여가
633,201902,강원,과실 및 채소 소매업,1116265883,
634,201902,강원,관광 민예품 및 선물용품 소매업,22921149,여행/교통
635,201902,강원,그외 기타 스포츠시설 운영업,7139500,스포츠/오락/여가
636,201902,강원,그외 기타 종합 소매업,516135590,종합소매
637,201902,강원,기타 대형 종합 소매업,7852364190,종합소매
638,201902,강원,기타 수상오락 서비스업,3567200,오락/문화
639,201902,강원,기타 외국식 음식점업,945670591,숙박/음식
640,201902,강원,기타 주점업,277843000,숙박/음식
641,201902,강원,기타음식료품위주종합소매업,6827029993,종합소매
642,201902,강원,내항 여객 운송업,213000,기타운송수단
643,201902,강원,마사지업,28792000,기타
644,201902,강원,비알콜 음료점업,1073460408,식료품
645,201902,강원,빵 및 과자류 소매업,1071686391,식료품
646,201902,강원,서양식 음식점업,1924277483,숙박/음식
647,201902,강원,수산물 소매업,609766487,식료품
648,201902,강원,슈퍼마켓,9419899721,슈퍼마켓
649,201902,강원,스포츠 및 레크레이션 용품 임대업,2768090025,오락/문화
650,201902,강원,여관업,669747287,숙박/음식
651,201902,강원,여행사업,99676500,여행사/자동차임대
652,201902,강원,욕탕업,265268416,기타
653,201902,강원,육류 소매업,1899115405,식료품
654,201902,강원,일반유흥 주점업,1193293647,숙박/음식
655,201902,강원,일식 음식점업,1833739845,숙박/음식
656,201902,강원,자동차 임대업,2276900,여행사/자동차임대
657,201902,강원,전시 및 행사 대행업,1005408000,기타
658,201902,강원,중식 음식점업,1245174528,숙박/음식
659,201902,강원,차량용 가스 충전업,570301865,연료
660,201902,강원,차량용 주유소 운영업,13235898946,연료
661,201902,강원,체인화 편의점,7751318446,편의점
662,201902,강원,택시 운송업,18980,기타운송수단
663,201902,강원,피자 햄버거 샌드위치 및 유사 음식점업,1423617338,숙박/음식
664,201902,강원,한식 음식점업,21695446040,숙박/음식
665,201902,강원,호텔업,1282248453,숙박/음식
666,201902,강원,화장품 및 방향제 소매업,582519882,화장품
667,201902,강원,휴양콘도 운영업,3112141775,숙박/음식
668,201902,경기,건강보조식품 소매업,1482737772,건강보조식품
669,201902,경기,골프장 운영업,2870128616,스포츠/오락/여가
670,201902,경기,과실 및 채소 소매업,6938830908,
671,201902,경기,관광 민예품 및 선물용품 소매업,105182890,여행/교통
672,201902,경기,그외 기타 스포츠시설 운영업,59839800,스포츠/오락/여가
673,201902,경기,그외 기타 종합 소매업,9745778803,종합소매
674,201902,경기,기타 대형 종합 소매업,152466252713,종합소매
675,201902,경기,기타 수상오락 서비스업,62562080,오락/문화
