REG_YYMM,CARD_SIDO_NM,STD_CLSS_NM,AMT,STD_CLSS_NM2,STD_CLSS_NM3
201901,전남,버스 운송업,3207860,대중교통,living
201901,전남,비알콜 음료점업,1171472222,식료품,eatery
201901,전남,빵 및 과자류 소매업,1387364841,식료품,eatery
201901,전남,서양식 음식점업,2006837929,숙박/음식,eatery
201901,전남,수산물 소매업,1094071670,식료품,eatery
201901,전남,슈퍼마켓,11716834701,슈퍼마켓,living
201901,전남,스포츠 및 레크레이션 용품 임대업,2769003596,오락/문화,leisure
201901,전남,여관업,737564257,숙박/음식,tour
201901,전남,여행사업,1106500,여행사/자동차임대,tour
201901,전남,욕탕업,335999122,기타,living
201901,전남,육류 소매업,2724700281,식료품,eatery
201901,전남,일반유흥 주점업,1952883785,숙박/음식,eatery
201901,전남,일식 음식점업,1145828926,숙박/음식,eatery
201901,전남,자동차 임대업,6665517,여행사/자동차임대,tour
201901,전남,전시 및 행사 대행업,346074752,기타,hobbyenter
201901,전남,중식 음식점업,1182499435,숙박/음식,eatery
201901,전남,차량용 가스 충전업,962692842,연료,living
201901,전남,차량용 주유소 운영업,24561626151,연료,living
201901,전남,체인화 편의점,6225541457,편의점,living
201901,전남,피자 햄버거 샌드위치 및 유사 음식점업,1475602323,숙박/음식,eatery
201901,전남,한식 음식점업,26718468426,숙박/음식,eatery
201901,전남,호텔업,35816180,숙박/음식,tour
201901,전남,화장품 및 방향제 소매업,805342539,화장품,fbeauty
201901,전남,휴양콘도 운영업,142984243,숙박/음식,tour
201901,전북,건강보조식품 소매업,318284772,건강보조식품,eatery
201901,전북,골프장 운영업,386827900,스포츠/오락/여가,leisure
201901,전북,과실 및 채소 소매업,1778230463,식료품,eatery
201901,전북,관광 민예품 및 선물용품 소매업,29036370,여행/교통,tour
201901,전북,그외 기타 스포츠시설 운영업,13427400,스포츠/오락/여가,leisure
201901,전북,그외 기타 종합 소매업,995895710,종합소매,living
201901,전북,기타 대형 종합 소매업,13536913917,종합소매,living
201901,전북,기타 수상오락 서비스업,1708250,오락/문화,leisure
201901,전북,기타 외국식 음식점업,1633660889,숙박/음식,eatery
201901,전북,기타 주점업,316204818,숙박/음식,eatery
201901,전북,기타음식료품위주종합소매업,3803157550,종합소매,eatery
201901,전북,내항 여객 운송업,2282000,기타운송수단,tour
201901,전북,마사지업,36179000,기타,living
201901,전북,버스 운송업,346000,대중교통,living
201901,전북,비알콜 음료점업,1666037970,식료품,eatery
201901,전북,빵 및 과자류 소매업,1917553881,식료품,eatery
201901,전북,서양식 음식점업,2760147956,숙박/음식,eatery
201901,전북,수산물 소매업,1303146927,식료품,eatery
201901,전북,슈퍼마켓,16348404963,슈퍼마켓,living
201901,전북,스포츠 및 레크레이션 용품 임대업,3948707695,오락/문화,leisure
201901,전북,여관업,515114479,숙박/음식,tour
201901,전북,여행사업,1504250,여행사/자동차임대,tour
201901,전북,욕탕업,530584886,기타,living
201901,전북,육류 소매업,3378800731,식료품,eatery
201901,전북,일반유흥 주점업,1002173300,숙박/음식,eatery
201901,전북,일식 음식점업,1583143964,숙박/음식,eatery
201901,전북,자동차 임대업,3408000,여행사/자동차임대,tour
201901,전북,전시 및 행사 대행업,67298400,기타,hobbyenter
201901,전북,정기 항공 운송업,2479650986,항공사,tour
201901,전북,중식 음식점업,1940940565,숙박/음식,eatery
201901,전북,차량용 가스 충전업,1195963260,연료,living
201901,전북,차량용 주유소 운영업,25843249780,연료,living
201901,전북,체인화 편의점,8041739745,편의점,living
201901,전북,택시 운송업,341000,기타운송수단,living
201901,전북,피자 햄버거 샌드위치 및 유사 음식점업,1871891760,숙박/음식,eatery
201901,전북,한식 음식점업,28115386334,숙박/음식,eatery
201901,전북,호텔업,7573640,숙박/음식,tour
201901,전북,화장품 및 방향제 소매업,1094229836,화장품,fbeauty
201901,전북,휴양콘도 운영업,1236264582,숙박/음식,tour
201901,제주,건강보조식품 소매업,128455768,건강보조식품,eatery
201901,제주,골프장 운영업,856135312,스포츠/오락/여가,leisure
201901,제주,과실 및 채소 소매업,1076230291,식료품,eatery
201901,제주,관광 민예품 및 선물용품 소매업,238759960,여행/교통,tour
201901,제주,그외 기타 스포츠시설 운영업,15205500,스포츠/오락/여가,leisure
201901,제주,그외 기타 종합 소매업,2200334330,종합소매,living
201901,제주,기타 대형 종합 소매업,5738631973,종합소매,living
201901,제주,기타 외국식 음식점업,536619501,숙박/음식,eatery
201901,제주,기타 주점업,1238929760,숙박/음식,eatery
201901,제주,기타음식료품위주종합소매업,2614026913,종합소매,eatery
201901,제주,내항 여객 운송업,122737000,기타운송수단,tour
201901,제주,마사지업,1215000,기타,living
201901,제주,면세점,7548274961,면세점,tour
201901,제주,비알콜 음료점업,790839586,식료품,eatery
201901,제주,빵 및 과자류 소매업,1126535059,식료품,eatery
201901,제주,서양식 음식점업,2074231580,숙박/음식,eatery
201901,제주,수산물 소매업,1274093330,식료품,eatery
201901,제주,슈퍼마켓,10079391292,슈퍼마켓,living
201901,제주,스포츠 및 레크레이션 용품 임대업,2132234643,오락/문화,leisure
201901,제주,여관업,605899479,숙박/음식,tour
201901,제주,여행사업,27989356,여행사/자동차임대,tour
201901,제주,욕탕업,283043030,기타,living
201901,제주,육류 소매업,1152124378,식료품,eatery
201901,제주,일반유흥 주점업,2210924779,숙박/음식,eatery
201901,제주,일식 음식점업,1334904954,숙박/음식,eatery
201901,제주,자동차 임대업,367226951,여행사/자동차임대,tour
201901,제주,전시 및 행사 대행업,328629915,기타,hobbyenter
201901,제주,정기 항공 운송업,4458519939,항공사,tour
201901,제주,중식 음식점업,857449065,숙박/음식,eatery
201901,제주,차량용 가스 충전업,622522531,연료,living
201901,제주,차량용 주유소 운영업,9273308124,연료,living
201901,제주,체인화 편의점,6078111690,편의점,living
201901,제주,피자 햄버거 샌드위치 및 유사 음식점업,1082278447,숙박/음식,eatery
201901,제주,한식 음식점업,20891290808,숙박/음식,eatery
201901,제주,호텔업,1355966549,숙박/음식,tour
201901,제주,화장품 및 방향제 소매업,673958785,화장품,fbeauty
201901,제주,휴양콘도 운영업,392289201,숙박/음식,tour
201901,충남,건강보조식품 소매업,1302364532,건강보조식품,eatery
201901,충남,골프장 운영업,320032200,스포츠/오락/여가,leisure
201901,충남,과실 및 채소 소매업,1404018619,식료품,eatery
201901,충남,관광 민예품 및 선물용품 소매업,31158945,여행/교통,tour
201901,충남,그외 기타 분류안된 오락관련 서비스업,359000,오락/문화,hobbyenter
201901,충남,그외 기타 스포츠시설 운영업,12424850,스포츠/오락/여가,leisure
201901,충남,그외 기타 종합 소매업,1911297510,종합소매,living
201901,충남,기타 대형 종합 소매업,12711269152,종합소매,living
201901,충남,기타 수상오락 서비스업,668800,오락/문화,leisure
201901,충남,기타 외국식 음식점업,1617565474,숙박/음식,eatery
201901,충남,기타 주점업,187613200,숙박/음식,eatery
201901,충남,기타음식료품위주종합소매업,6499146236,종합소매,eatery
201901,충남,내항 여객 운송업,50000,기타운송수단,tour
201901,충남,마사지업,43914000,기타,living
201901,충남,비알콜 음료점업,1269037613,식료품,eatery
201901,충남,빵 및 과자류 소매업,2039000653,식료품,eatery
201901,충남,서양식 음식점업,2343308461,숙박/음식,eatery
201901,충남,수산물 소매업,1226852141,식료품,eatery
201901,충남,슈퍼마켓,13244387275,슈퍼마켓,living
201901,충남,스포츠 및 레크레이션 용품 임대업,3192207673,오락/문화,leisure
201901,충남,여관업,579208602,숙박/음식,tour
201901,충남,여행사업,1959200,여행사/자동차임대,tour
201901,충남,욕탕업,508679829,기타,living
201901,충남,육류 소매업,2776113275,식료품,eatery
201901,충남,일반유흥 주점업,1071988930,숙박/음식,eatery
201901,충남,일식 음식점업,1568255652,숙박/음식,eatery
201901,충남,자동차 임대업,1249200,여행사/자동차임대,tour
201901,충남,전시 및 행사 대행업,43332000,기타,hobbyenter
201901,충남,정기 항공 운송업,9900500,항공사,tour
201901,충남,중식 음식점업,2098343872,숙박/음식,eatery
201901,충남,차량용 가스 충전업,932956413,연료,living
201901,충남,차량용 주유소 운영업,30716321663,연료,living
201901,충남,체인화 편의점,11347715485,편의점,living
201901,충남,택시 운송업,194800,기타운송수단,living
201901,충남,피자 햄버거 샌드위치 및 유사 음식점업,2184409965,숙박/음식,eatery
201901,충남,한식 음식점업,29673776530,숙박/음식,eatery
201901,충남,호텔업,170475970,숙박/음식,tour
201901,충남,화장품 및 방향제 소매업,1636564301,화장품,fbeauty
201901,충남,휴양콘도 운영업,290788804,숙박/음식,tour
201901,충북,건강보조식품 소매업,219913994,건강보조식품,eatery
201901,충북,골프장 운영업,203305350,스포츠/오락/여가,leisure
201901,충북,과실 및 채소 소매업,730773858,식료품,eatery
201901,충북,관광 민예품 및 선물용품 소매업,19881270,여행/교통,tour
201901,충북,그외 기타 스포츠시설 운영업,5558100,스포츠/오락/여가,leisure
201901,충북,그외 기타 종합 소매업,1947782800,종합소매,living
201901,충북,기타 대형 종합 소매업,9000403949,종합소매,living
201901,충북,기타 수상오락 서비스업,2494217,오락/문화,leisure
201901,충북,기타 외국식 음식점업,1280466163,숙박/음식,eatery
201901,충북,기타 주점업,209151103,숙박/음식,eatery
201901,충북,기타음식료품위주종합소매업,2852693529,종합소매,eatery
201901,충북,마사지업,28319800,기타,living
201901,충북,면세점,24032321,면세점,tour
201901,충북,버스 운송업,28000,대중교통,living
201901,충북,비알콜 음료점업,805816552,식료품,eatery
201901,충북,빵 및 과자류 소매업,1286619435,식료품,eatery
201901,충북,서양식 음식점업,1386067549,숙박/음식,eatery
201901,충북,수산물 소매업,288973262,식료품,eatery
201901,충북,슈퍼마켓,11012073650,슈퍼마켓,living
201901,충북,스포츠 및 레크레이션 용품 임대업,2102163708,오락/문화,leisure
201901,충북,여관업,290991200,숙박/음식,tour
201901,충북,욕탕업,316929740,기타,living
201901,충북,육류 소매업,2369977322,식료품,eatery
201901,충북,일반유흥 주점업,673106006,숙박/음식,eatery
201901,충북,일식 음식점업,986260357,숙박/음식,eatery
201901,충북,자동차 임대업,1479600,여행사/자동차임대,tour
201901,충북,전시 및 행사 대행업,16967550,기타,hobbyenter
201901,충북,중식 음식점업,1377334775,숙박/음식,eatery
201901,충북,차량용 가스 충전업,792936259,연료,living
201901,충북,차량용 주유소 운영업,20196539264,연료,living
201901,충북,체인화 편의점,7102759137,편의점,living
201901,충북,택시 운송업,96000,기타운송수단,living
201901,충북,피자 햄버거 샌드위치 및 유사 음식점업,1419836020,숙박/음식,eatery
201901,충북,한식 음식점업,21598029062,숙박/음식,eatery
201901,충북,호텔업,34662718,숙박/음식,tour
201901,충북,화장품 및 방향제 소매업,728722041,화장품,fbeauty
201901,충북,휴양콘도 운영업,198574855,숙박/음식,tour
201902,강원,건강보조식품 소매업,146715871,건강보조식품,eatery
201902,강원,골프장 운영업,1152240972,스포츠/오락/여가,leisure
201902,강원,과실 및 채소 소매업,1116265883,식료품,eatery
201902,강원,관광 민예품 및 선물용품 소매업,22921149,여행/교통,tour
201902,강원,그외 기타 스포츠시설 운영업,7139500,스포츠/오락/여가,leisure
201902,강원,그외 기타 종합 소매업,516135590,종합소매,living
201902,강원,기타 대형 종합 소매업,7852364190,종합소매,living
201902,강원,기타 수상오락 서비스업,3567200,오락/문화,leisure
201902,강원,기타 외국식 음식점업,945670591,숙박/음식,eatery
201902,강원,기타 주점업,277843000,숙박/음식,eatery
201902,강원,기타음식료품위주종합소매업,6827029993,종합소매,eatery
201902,강원,내항 여객 운송업,213000,기타운송수단,tour
